Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
APLF,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
APOA2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
APOLD1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ARF5,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ARFGEF1,0,0,-1,0,0,1,-1,0,3,-1,-3,1.Unperturbed
ARGLU1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
ARHGAP11A,-1,0,0,-1,0,0,0,1,3,-1,-3,1.Unperturbed
ARHGAP25,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
ARHGAP39,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ARHGEF40,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
ARHGEF5,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
ARID2,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
ARID5A,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
ARMH2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ARNT,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
ARNTL2,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
ARPC5,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
ARV1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
AS3MT,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
ASB7,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ASB8,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
ASH1L,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
ASH2L,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ASIC3,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
ASMT,1,0,0,0,1,-1,0,NA,3,1,3,1.Unperturbed
ATAD2B,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ATF2,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
ATF7IP,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ATG16L1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ATG2B,0,0,0,1,1,-1,0,0,3,1,3,1.Unperturbed
ATG7,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
ATG9B,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
ATIC,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
ATOX1,1,0,0,0,0,1,-1,0,3,1,3,1.Unperturbed
ATP11A,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ATP13A3,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
ATP6V0A2,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
ATP6V0E1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
ATP6V1F,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ATXN2L,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ATXN7L1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
ATXN7L3B,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
B3GALT4,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
B3GNT5,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
B3GNT8,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
B4GALT2,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
B4GALT7,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
BACE1,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
BAG1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
BAG6,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
BAIAP3,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
BATF2,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
BAX,0,0,0,0,-1,1,-1,0,3,-1,-3,1.Unperturbed
BBS10,0,0,0,0,1,1,-1,0,3,1,3,1.Unperturbed
BCAM,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
BCAT2,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
BCKDHB,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
BCL11B,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
BCL2L13,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
BCL3,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
BEST1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
BEST4,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
BEX5,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
BHLHA15,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
BICD2,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
BLVRB,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
BORCS8-MEF2B,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
BPGM,0,0,0,0,-1,1,-1,0,3,-1,-3,1.Unperturbed
BRCC3,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
BRD3,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
BRK1,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
BTBD19,0,0,0,-1,1,NA,1,0,3,1,3,1.Unperturbed
BTBD2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
BTG1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
BTN2A2,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
BTN3A1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
BTN3A3,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
BZW2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
C14orf28,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
C16orf46,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
C18orf54,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
C19orf25,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
C1orf112,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
C1orf131,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
C1orf146,NA,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
C1orf35,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
C1QC,1,0,0,NA,0,-1,1,0,3,1,3,1.Unperturbed
C1R,1,0,0,1,-1,0,0,0,3,1,3,1.Unperturbed
C1RL,-1,0,0,0,-1,0,1,0,3,-1,-3,1.Unperturbed
C2CD2,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
C2orf69,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
C2orf88,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
C2orf92,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
C3AR1,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
C3orf20,0,0,0,0,1,-1,1,0,3,1,3,1.Unperturbed
C3orf62,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
C4orf19,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
C6orf136,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
C9orf131,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CA11,-1,0,0,0,-1,1,0,0,3,-1,-3,1.Unperturbed
CACNB2,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CALCR,NA,NA,0,1,0,-1,1,NA,3,1,3,1.Unperturbed
CANX,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CAP1,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CAPG,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CARD16,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CASC3,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CASP6,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CASP8AP2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CASTOR1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CAV2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CAVIN1,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CBFB,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CBR1,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
CBR3,-1,0,0,1,0,-1,0,0,3,-1,-3,1.Unperturbed
CBWD5,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CBWD6,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CCDC12,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CCDC121,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CCDC163,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CCDC175,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CCDC18,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CCDC191,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
CCDC66,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CCDC88B,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CCL23,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
CCL28,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CCL4L2,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CCM2L,-1,0,0,-1,0,0,0,1,3,-1,-3,1.Unperturbed
CCN6,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CCNB1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CCNG2,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
CCNQ,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CCR5,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CCR8,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CCT2,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CD200,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CD200R1L,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CD300LB,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CD302,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CD320,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CD37,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CD48,1,0,0,-1,0,0,1,0,3,1,3,1.Unperturbed
CD6,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
CD63,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CD79A,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CD80,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
CD8B2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CDA,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CDC14B,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CDC37,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CDCA8,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CDH12,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CDHR1,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CDK19,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CDK5RAP2,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CDKN1B,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CDKN1C,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CEACAM19,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CEACAM21,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CEACAM3,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CEACAM5,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CEACAM6,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CEBPA,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CEBPE,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CEBPG,0,0,0,-1,0,0,1,1,3,1,3,1.Unperturbed
CELF6,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
CEND1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CENPE,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CENPQ,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CEP112,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CEP295NL,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CEP68,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
CEP72,0,0,0,-1,-1,1,0,0,3,-1,-3,1.Unperturbed
CERCAM,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CERS5,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CFAP53,0,0,0,-1,-1,1,0,0,3,-1,-3,1.Unperturbed
CFAP54,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CHAC1,-1,0,0,1,0,0,1,0,3,1,3,1.Unperturbed
CHCHD5,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
CHDH,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CHMP1B,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CHMP4B,0,0,0,-1,-1,0,1,0,3,-1,-3,1.Unperturbed
CHMP6,0,0,0,-1,-1,0,1,0,3,-1,-3,1.Unperturbed
CHRNE,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CHST12,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CHST8,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CHURC1-FNTB,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CIB3,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
CIC,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CINP,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CISD1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CKS1B,0,0,0,NA,1,-1,1,0,3,1,3,1.Unperturbed
CLBA1,0,0,0,0,1,-1,1,0,3,1,3,1.Unperturbed
CLCC1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CLDN20,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CLDN7,-1,0,0,-1,0,0,0,1,3,-1,-3,1.Unperturbed
CLEC2B,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CLEC2D,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CLEC4A,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CLINT1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CLIP2,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CLIP3,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CLN8,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CLU,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CMC4,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CMIP,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CMPK1,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
CMTM2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CNN3,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CNOT4,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CNOT9,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CNPY2,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CNPY4,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CNRIP1,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
COA8,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
COG6,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
COL24A1,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
COL4A1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
COL4A2,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
COL4A4,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
COMMD6,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
COPS5,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
COPS6,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
COPS7B,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
COQ4,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
CORO1B,0,0,0,-1,-1,0,1,0,3,-1,-3,1.Unperturbed
COX17,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
COX7A2L,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CPA5,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
CPAMD8,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CPNE8,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CPSF1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CPVL,1,0,0,0,0,1,-1,0,3,1,3,1.Unperturbed
CR1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CRTC1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CRYBG1,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
CRYL1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CSF3R,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CSNK1E,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CSNK1G2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CSTF2T,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CTAGE15,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CTAGE9,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CTNNB1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CTNNBIP1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
CUEDC1,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
CUL1,0,0,0,1,1,-1,0,0,3,1,3,1.Unperturbed
CUTC,0,0,0,-1,NA,0,1,1,3,1,3,1.Unperturbed
CXCL10,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
CXCL2,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CXCL5,0,0,0,0,-1,1,-1,0,3,-1,-3,1.Unperturbed
CXCR3,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
CYB5R4,0,0,1,0,0,-1,1,0,3,1,3,1.Unperturbed
CYP2D6,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
CYP2J2,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
CYP2S1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
CYP3A5,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
CYTH2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DAAM1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DAAM2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DAGLA,0,0,0,0,0,-1,1,1,3,1,3,1.Unperturbed
DALRD3,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
DAXX,0,0,0,0,-1,1,-1,0,3,-1,-3,1.Unperturbed
DCAF6,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
DCAKD,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DCST2,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
DCTN6,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DDIAS,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DDIT3,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
DDX19B,-1,0,0,NA,-1,1,0,0,3,-1,-3,1.Unperturbed
DDX47,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DDX58,-1,0,0,0,0,1,-1,0,3,-1,-3,1.Unperturbed
DEDD2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DEGS1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DEGS2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DENND1A,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DENND2D,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DEPDC1B,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
DEPP1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DHDH,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DHPS,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DHRS7,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DHX35,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DIAPH1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DIP2C,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DIXDC1,1,0,0,0,0,1,-1,0,3,1,3,1.Unperturbed
DLAT,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DLD,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DLG1,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DLG3,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DLG4,0,0,0,0,1,-1,1,0,3,1,3,1.Unperturbed
DLGAP1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
DLL1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DMAC2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DMTF1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DMWD,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
DNAAF11,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
DNAH1,1,0,0,1,0,0,-1,0,3,1,3,1.Unperturbed
DNAJC11,0,0,0,-1,-1,0,1,0,3,-1,-3,1.Unperturbed
DNAJC17,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DNAJC27,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DNM1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DOHH,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
DOLK,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DOP1B,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DPH2,0,0,0,-1,-1,0,1,0,3,-1,-3,1.Unperturbed
DPP7,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DPY19L2,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
DPY19L3,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
DPYD,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DPYSL2,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DRG1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
DSE,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DSEL,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
DSN1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DTWD1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
DTX1,1,0,0,1,0,-1,0,0,3,1,3,1.Unperturbed
DUS2,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
DUSP1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
DYNLT3,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
DYNLT4,0,0,0,-1,0,-1,1,0,3,-1,-3,1.Unperturbed
DZANK1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
E2F4,1,0,0,0,0,-1,1,0,3,1,3,1.Unperturbed
EARS2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ECE1,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
ECE2,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
ECHDC1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ECHDC3,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
EDN3,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
EEA1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EEF1E1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EFCAB12,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EFHD1,0,0,0,1,1,0,-1,0,3,1,3,1.Unperturbed
EGLN2,-1,0,0,0,0,-1,1,0,3,-1,-3,1.Unperturbed
EGR3,0,0,0,1,0,1,-1,0,3,1,3,1.Unperturbed
EID2B,-1,0,0,NA,0,1,-1,0,3,-1,-3,1.Unperturbed
EID3,-1,0,0,1,0,1,0,0,3,1,3,1.Unperturbed
EIF2AK2,0,0,0,0,0,1,-1,-1,3,-1,-3,1.Unperturbed
EIF2B2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EIF2S2,-1,0,0,NA,0,1,-1,0,3,-1,-3,1.Unperturbed
EIF3B,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EIF4E,0,0,0,1,0,-1,1,0,3,1,3,1.Unperturbed
EIF4EBP1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
EIF5,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
ELL2,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
ELMO1,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ELMO3,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
ELMOD3,-1,0,0,-1,0,1,0,0,3,-1,-3,1.Unperturbed
ELOVL6,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
EME1,-1,0,0,-1,0,0,1,0,3,-1,-3,1.Unperturbed
EMP1,0,0,0,-1,0,1,-1,0,3,-1,-3,1.Unperturbed
